gene,pval
isogroup17021,-0.276819325
isogroup16971,-0.238925318
isogroup11518,-0.423637791
isogroup20006,-0.227990176
isogroup03390,-0.25146681
isogroup04235,-0.267836813
isogroup07137,-0.257848237
isogroup19370,-0.306255716
isogroup07956,-0.26147655
isogroup30257,-0.228650144
isogroup06748,-0.301300619
isogroup35133,-0.333512655
isogroup16949,-0.26007985
isogroup18554,-0.417691218
isogroup32740,-0.305781691
isogroup12857,-0.231419492
isogroup01225,-0.232726926
isogroup04493,-0.228020562
isogroup04100,-0.29659689
isogroup07406,-0.301565536
isogroup33188,-0.397310953
isogroup01109,-0.268990687
isogroup12691,-0.248763124
isogroup33618,-0.345442726
isogroup29050,-0.593630555
isogroup06935,-0.227085166
isogroup24667,-0.240185552
isogroup08376,-0.591609228
isogroup26144,-0.22709926
isogroup23002,-0.549614562
isogroup01798,-0.22804141
isogroup24243,-0.226314436
isogroup24190,-0.267833873
isogroup13047,-0.238390087
isogroup24366,-0.382617762
isogroup00311,-0.292074095
isogroup06342,-0.373663664
isogroup06903,-0.231295474
isogroup07987,-0.896115022
isogroup07613,-0.226031202
isogroup01948,-0.258697075
isogroup02972,-0.234357048
isogroup25113,-0.246641146
isogroup00151,-0.225266943
isogroup08722,-0.278452391
isogroup15905,-0.226459511
isogroup34253,-0.258122317
isogroup09333,-0.238347369
isogroup29676,-0.283629598
isogroup03656,-0.238933278
isogroup03452,-0.622683431
isogroup14963,-0.301060448
isogroup33916,-0.263756103
isogroup07656,-0.281604271
isogroup02169,-0.309305524
isogroup32175,-0.288331397
isogroup04727,-0.22678499
isogroup03175,-0.259790306
isogroup15243,-0.244187824
isogroup13554,-0.257216098
isogroup04633,-0.251992963
isogroup22737,-0.251706637
isogroup03467,-0.841403018
isogroup09219,-0.55535046
isogroup34797,-0.268594701
isogroup20746,-0.251076867
isogroup15183,-0.43817371
isogroup11294,-0.356761462
isogroup05373,-0.278361347
isogroup26094,-0.466534121
isogroup00400,-0.43440436
isogroup00015,-0.466399465
isogroup06900,-0.462559422
isogroup03085,-0.263532207
isogroup16048,-0.253288626
isogroup01625,-0.276471023
isogroup00906,-0.306905548
isogroup00104,-0.240619086
isogroup35109,-0.222821106
isogroup04287,-0.275462325
isogroup34296,-0.231533889
isogroup02199,-0.231193176
isogroup14484,-0.532598068
isogroup03996,-0.398631123
isogroup09392,-0.228216541
isogroup01737,-0.286248759
isogroup16293,-0.28310684
isogroup24516,-0.226951858
isogroup23252,-0.222146765
isogroup17207,-0.269095021
isogroup00269,-0.736564839
isogroup06359,-0.353817805
isogroup03504,-0.349145105
isogroup18852,-0.609258213
isogroup06793,-0.422737408
isogroup24643,-0.268715028
isogroup13817,-0.246527197
isogroup28537,-0.246247535
isogroup01576,-0.559100224
isogroup17427,-0.370044157
isogroup06476,-0.282428548
isogroup04456,-0.6839778
isogroup00163,-0.253020076
isogroup08159,-0.378539547
isogroup21026,-0.445617518
isogroup08593,-0.220147138
isogroup25675,-0.274796428
isogroup08195,-0.280428112
isogroup04770,-0.343058276
isogroup13567,-0.279476991
isogroup14169,-0.314641856
isogroup09303,-0.2347856
isogroup00570,-0.288545784
isogroup00679,-0.277441964
isogroup16465,-0.324453756
isogroup26685,-0.321432018
isogroup00052,-0.282909647
isogroup12645,-0.225245728
isogroup02905,-0.272431855
isogroup01880,-0.238862189
isogroup25186,-0.267414295
isogroup07552,-0.49008736
isogroup01073,-0.219224704
isogroup08502,-0.238674282
isogroup06400,-0.597768637
isogroup10829,-0.378502059
isogroup09702,-0.559724093
isogroup12135,-0.428893916
isogroup00377,-0.218516338
isogroup25145,-0.225562415
isogroup06408,-0.379092809
isogroup23692,-0.320108215
isogroup15021,-0.423659587
isogroup10022,-0.236196741
isogroup09429,-0.348155395
isogroup25395,-0.381924954
isogroup03744,-0.673576323
isogroup06430,-0.231531393
isogroup00735,-0.247408157
isogroup16945,-0.911257035
isogroup14580,-0.344282734
isogroup11670,-0.300368965
isogroup08241,-0.23271603
isogroup23082,-0.217745006
isogroup04987,-0.291577696
isogroup05747,-0.235828291
isogroup20721,-0.354721779
isogroup17696,-0.222270054
isogroup03507,-0.251472677
isogroup09788,-0.219731004
isogroup25069,-0.327603888
isogroup12621,-0.449081597
isogroup30778,-0.328311241
isogroup24139,-0.276853137
isogroup17952,-0.354281151
isogroup05613,-0.240746796
isogroup00285,-0.231399936
isogroup06803,-0.235747443
isogroup13671,-0.240455368
isogroup28340,-0.261328743
isogroup07438,-0.222035711
isogroup04344,-0.326903333
isogroup00952,-0.459728613
isogroup09197,-0.563947345
isogroup13698,-0.223742566
isogroup24409,-0.773586594
isogroup05263,-0.761758591
isogroup01834,-0.931443472
isogroup16166,-0.374108481
isogroup36516,-0.223104076
isogroup12611,-0.550798605
isogroup00777,-0.219392875
isogroup16851,-0.550632922
isogroup23219,-0.320960445
isogroup29381,-0.21477398
isogroup02559,-0.214865576
isogroup28231,-0.21477389
isogroup03555,-0.459555369
isogroup00404,-0.215995656
isogroup25853,-0.54684632
isogroup03322,-0.513121789
isogroup23506,-0.215872068
isogroup13563,-0.239309024
isogroup25018,-0.525227877
isogroup14880,-0.266448048
isogroup03332,-0.240218119
isogroup20821,-0.300828964
isogroup00399,-0.269226619
isogroup05910,-0.335244077
isogroup01882,-0.259260348
isogroup23383,-0.338735839
isogroup15738,-0.22054663
isogroup17058,-0.214009278
isogroup15599,-0.320100932
isogroup21516,-0.50845203
isogroup26699,-0.42969727
isogroup17268,-0.213392676
isogroup04578,-0.221999407
isogroup25228,-0.22761375
isogroup08186,-0.220769665
isogroup16901,-0.308598304
isogroup05098,-0.403751187
isogroup13059,-0.212687203
isogroup34524,-0.305975296
isogroup07231,-0.313455867
isogroup05370,-0.68859888
isogroup07032,-0.318549715
isogroup01415,-0.216743768
isogroup31397,-0.401044738
isogroup10103,-0.641695679
isogroup08087,-0.353993048
isogroup04296,-0.245296481
isogroup31718,-0.227011959
isogroup07205,-0.228652557
isogroup11582,-0.474716548
isogroup35355,-0.246889154
isogroup01938,-0.211913325
isogroup18049,-0.359805212
isogroup08802,-0.21462274
isogroup00855,-0.256119052
isogroup15528,-0.444906604
isogroup00693,-0.438654226
isogroup20084,-0.22386918
isogroup20608,-0.331367979
isogroup03535,-0.238831131
isogroup23107,-0.306509722
isogroup28166,-0.281175242
isogroup36488,-0.218501959
isogroup02520,-0.342954224
isogroup24377,-0.360132185
isogroup01607,-0.324044347
isogroup10494,-0.268797004
isogroup12833,-0.210852824
isogroup03247,-0.214435607
isogroup25143,-0.320503616
isogroup16384,-0.227207787
isogroup20341,-0.233946415
isogroup15395,-0.210547347
isogroup10204,-0.335828184
isogroup34554,-0.228772606
isogroup02648,-0.380586969
isogroup01057,-0.241652911
isogroup05515,-0.258525778
isogroup22062,-0.227498076
isogroup20251,-0.342047145
isogroup17133,-0.386617381
isogroup23593,-0.412750234
isogroup11930,-0.296009662
isogroup19289,-0.484552529
isogroup05036,-0.278519015
isogroup15144,-0.221235044
isogroup12396,-0.327781995
isogroup12886,-0.39790412
isogroup28146,-0.221310813
isogroup22939,-0.278141743
isogroup03933,-0.378195556
isogroup09923,-0.209296734
isogroup08456,-0.879921978
isogroup13957,-0.879921978
isogroup14754,-0.879921978
isogroup14653,-0.879543064
isogroup17820,-0.879543064
isogroup37776,-0.879543064
isogroup38165,-0.879543064
isogroup24464,-0.212905039
isogroup10418,-0.215626743
isogroup12804,-0.228392959
isogroup00429,-0.282019668
isogroup16385,-0.230866065
isogroup14980,-0.210371653
isogroup06454,-0.255398354
isogroup03842,-0.236266219
isogroup04025,-0.741193279
isogroup01920,-0.208421991
isogroup11947,-0.234908174
isogroup01783,-0.264345141
isogroup20638,-0.22817863
isogroup24290,-0.533363723
isogroup16444,-0.23318598
isogroup08098,-0.293977201
isogroup14027,-0.208678116
isogroup11699,-0.209237248
isogroup19594,-0.208770002
isogroup23608,-0.279073852
isogroup24634,-0.528461212
isogroup16375,-0.228830601
isogroup30610,-0.230057065
isogroup01390,-0.235644001
isogroup17143,-0.629934175
isogroup30286,-0.219084029
isogroup28125,-0.379065742
isogroup01628,-0.844950601
isogroup24166,-0.21263129
isogroup12042,-0.232251718
isogroup25441,-0.210177008
isogroup22134,-0.345046217
isogroup19283,-0.206791113
isogroup30612,-0.215274557
isogroup00719,-0.485305351
isogroup10363,-0.228555645
isogroup03328,-0.298045905
isogroup05777,-0.251240957
isogroup34515,-0.206329948
isogroup35080,-0.207067795
isogroup33824,-0.206214685
isogroup29899,-0.316521132
isogroup30290,-0.489841091
isogroup24417,-0.250129335
isogroup04984,-0.210837209
isogroup04683,-0.215704293
isogroup08227,-0.232578676
isogroup27693,-0.303369522
isogroup05862,-0.248629765
isogroup27456,-0.292690066
isogroup01088,-0.319752493
isogroup04915,-0.205086994
isogroup05336,-0.226099443
isogroup19958,-0.488311316
isogroup02017,-0.207707048
isogroup03143,-0.235607425
isogroup00164,-0.513633231
isogroup25341,-0.468346618
isogroup07523,-0.226314922
isogroup16282,-0.255869632
isogroup32300,-0.290415317
isogroup35226,-0.474281756
isogroup37103,-0.584348341
isogroup29042,-0.211733552
isogroup07066,-0.584166135
isogroup16504,-0.252869782
isogroup36514,-0.205963538
isogroup01429,-0.257949832
isogroup01981,-0.30669735
isogroup14068,-0.940575183
isogroup12490,-0.280231475
isogroup34399,-0.208287113
isogroup11265,-0.297985653
isogroup00239,-0.238532273
isogroup00412,-0.374471678
isogroup28548,-0.316315736
isogroup02005,-0.271745395
isogroup28682,-0.216232955
isogroup04597,-0.210771005
isogroup08714,-0.235985391
isogroup13260,-0.218562
isogroup03148,-0.342226199
isogroup10473,-0.203034745
isogroup05956,-0.450850225
isogroup15585,-0.206389455
isogroup33496,-0.285396367
isogroup11624,-0.209130282
isogroup10886,-0.446945961
isogroup24841,-0.203492938
isogroup13719,-0.281935252
isogroup10317,-0.242328621
isogroup19033,-0.471698731
isogroup05137,-0.367159022
isogroup00266,-0.235923787
isogroup16876,-0.223019706
isogroup01540,-0.289045539
isogroup14313,-0.484410945
isogroup16272,-0.409960543
isogroup00125,-0.212285685
isogroup03681,-0.203908068
isogroup07374,-0.236058526
isogroup09700,-0.203626093
isogroup11426,-0.229844725
isogroup17675,-0.209859288
isogroup29524,-0.217245066
isogroup08213,-0.220264652
isogroup03064,-0.227920364
isogroup25955,-0.636834946
isogroup27589,-0.218739726
isogroup34798,-0.277752939
isogroup13217,-0.269109512
isogroup05893,-0.37988112
isogroup05105,-0.243121688
isogroup16452,-0.203036964
isogroup09312,-0.357125751
isogroup01186,-0.202121964
isogroup01773,-0.598154453
isogroup14524,-0.210894801
isogroup17308,-0.201189682
isogroup00359,-0.241755333
isogroup12900,-0.201738387
isogroup25310,-0.234766796
isogroup32609,-0.255257068
isogroup11317,-0.369808488
isogroup23465,-0.219157328
isogroup13574,-0.389836337
isogroup26504,-0.214130478
isogroup02526,-0.316104444
isogroup01736,-0.212648622
isogroup06959,-0.199070417
isogroup28829,-0.429253233
isogroup33611,-0.384313171
isogroup31970,-0.294915958
isogroup00474,-0.203766389
isogroup00514,-0.22410412
isogroup23547,-0.219333641
isogroup16120,-0.260964668
isogroup21036,-0.412515306
isogroup31286,-0.449999199
isogroup32067,-0.430108492
isogroup05788,-0.367021972
isogroup03203,-0.295076807
isogroup28847,-0.482988115
isogroup11171,-0.512521858
isogroup15507,-0.428029627
isogroup38310,-0.197403339
isogroup16621,-0.235328167
isogroup04027,-0.410313413
isogroup17571,-0.553560085
isogroup14674,-0.31882245
isogroup12482,-0.259536008
isogroup27796,-0.213944325
isogroup03242,-0.226005669
isogroup04148,-0.199401407
isogroup13986,-0.312376475
isogroup06038,-0.244666208
isogroup20677,-0.257077248
isogroup04703,-0.235698495
isogroup15984,-0.214519775
isogroup19684,-0.196375383
isogroup09075,-0.22614161
isogroup02142,-0.21217647
isogroup03170,-0.22141269
isogroup06663,-0.211528603
isogroup19499,-0.594728308
isogroup20076,-0.201018393
isogroup36675,-0.258358563
isogroup12285,-0.474690762
isogroup03305,-0.19648637
isogroup23450,-0.396249678
isogroup22926,-0.257159936
isogroup07980,-0.322437085
isogroup15908,-0.225069224
isogroup03482,-0.315350289
isogroup31480,-0.418313267
isogroup05579,-0.239776922
isogroup28352,-0.343133864
isogroup10306,-0.222561271
isogroup00824,-0.205236835
isogroup12922,-0.492830513
isogroup28308,-0.206836935
isogroup16948,-0.481685017
isogroup27420,-0.268055649
isogroup02981,-0.323421222
isogroup02775,-0.194536325
isogroup28020,-0.197573727
isogroup09711,-0.27695974
isogroup08578,-0.441068237
isogroup07878,-0.456188502
isogroup32768,-0.275974708
isogroup17980,-0.60682677
isogroup26470,-0.248234763
isogroup17249,-0.210731066
isogroup24647,-0.233058203
isogroup26208,-0.340014371
isogroup02790,-0.443843902
isogroup00710,-0.320147611
isogroup07315,-0.220833178
isogroup36503,-0.523287933
isogroup16153,-0.43415023
isogroup05004,-0.202583233
isogroup13051,-0.380893223
isogroup07984,-0.239739037
isogroup09661,-0.193434452
isogroup06164,-0.234566413
isogroup27619,-0.20220528
isogroup23793,-0.200381456
isogroup15267,-0.221917832
isogroup20305,-0.235664362
isogroup08641,-0.292784293
isogroup38905,-0.233104398
isogroup23862,-0.241509627
isogroup19588,-0.540125103
isogroup21995,-0.194117976
isogroup24987,-0.193758154
isogroup07488,-0.221824527
isogroup16459,-0.599736357
isogroup36998,-0.599736357
isogroup10981,-0.265543933
isogroup23573,-0.320529628
isogroup11307,-0.303700505
isogroup01295,-0.193175732
isogroup03675,-0.226306527
isogroup16977,-0.192509887
isogroup34380,-0.243964211
isogroup10701,-0.39679006
isogroup32046,-0.249348264
isogroup10054,-0.61242347
isogroup12716,-0.61242347
isogroup20795,-0.61242347
isogroup10027,-0.238467642
isogroup21838,-0.613662932
isogroup30741,-0.613662932
isogroup02626,-0.596793199
isogroup27294,-0.212104608
isogroup01168,-0.251601614
isogroup26720,-0.458853749
isogroup13782,-0.235032045
isogroup11792,-0.456320461
isogroup16286,-0.194625143
isogroup01596,-0.30685743
isogroup13820,-0.463545934
isogroup27469,-0.507819799
isogroup08286,-0.214923523
isogroup34207,-0.196855252
isogroup02797,-0.252410468
isogroup18402,-0.236439549
isogroup23341,-0.240884606
isogroup23776,-0.190435295
isogroup09281,-0.227526646
isogroup26141,-0.192593231
isogroup23710,-0.217718288
isogroup14612,-0.220764817
isogroup25043,-0.194693884
isogroup32993,-0.194835752
isogroup03169,-0.213197837
isogroup36800,-0.421687671
isogroup28598,-0.585697874
isogroup02823,-0.250080037
isogroup03517,-0.468532119
isogroup11374,-0.214747617
isogroup04788,-0.24662758
isogroup16682,-0.426697438
isogroup23960,-0.209037305
isogroup22925,-0.190915301
isogroup15994,-0.546263168
isogroup05467,-0.20987906
isogroup01010,-0.191805333
isogroup20175,-0.191232229
isogroup06874,-0.239753736
isogroup20073,-0.355087164
isogroup05159,-0.488531105
isogroup13703,-0.26233689
isogroup03029,-0.369059841
isogroup23897,-0.188541486
isogroup06462,-0.216021777
isogroup26861,-0.3794914
isogroup07285,-0.296533697
isogroup04821,-0.192437338
isogroup17160,-0.311286714
isogroup29527,-0.188125864
isogroup05024,-0.346237719
isogroup04327,-0.227691374
isogroup10668,-0.192694523
isogroup08449,-0.328092311
isogroup09637,-0.586354774
isogroup32043,-0.210259622
isogroup24935,-0.197933589
isogroup22945,-0.22356427
isogroup08940,-0.212200405
isogroup02371,-0.195349987
isogroup11168,-0.215012874
isogroup21553,-0.205448162
isogroup00439,-0.23570274
isogroup29259,-0.408604328
isogroup26458,-0.20491709
isogroup08853,-0.194026573
isogroup09266,-0.19854645
isogroup09966,-0.270162721
isogroup23315,-0.192078833
isogroup14940,-0.206312979
isogroup21419,-0.187441134
isogroup04428,-0.198471026
isogroup01386,-0.212762571
isogroup25332,-0.209429211
isogroup01313,-0.214469739
isogroup12165,-0.21641942
isogroup26174,-0.26447096
isogroup23919,-0.202087279
isogroup36779,-0.26600861
isogroup20030,-0.213569235
isogroup05744,-0.536589797
isogroup13599,-0.185982268
isogroup31787,-0.208218486
isogroup03425,-0.223278651
isogroup24899,-0.191351844
isogroup07818,-0.450796719
isogroup04449,-0.27218874
isogroup07405,-0.219512771
isogroup03579,-0.207993284
isogroup00540,-0.184846449
isogroup12394,-0.191415441
isogroup30603,-0.418360143
isogroup28684,-0.210889183
isogroup05693,-0.194596144
isogroup09033,-0.188069775
isogroup39480,-0.254356073
isogroup16634,-0.201842699
isogroup00496,-0.208593321
isogroup08949,-0.194270569
isogroup10230,-0.212482722
isogroup36674,-0.298003466
isogroup30203,-0.237838422
isogroup05171,-0.193310977
isogroup03250,-0.203440708
isogroup04290,-0.193170289
isogroup23649,-0.308913162
isogroup13382,-0.236198454
isogroup05506,-0.28652396
isogroup06882,-0.18952428
isogroup37766,-0.327434989
isogroup39424,-0.302273832
isogroup35978,-0.184068556
isogroup22569,-0.207020792
isogroup17746,-0.373473808
isogroup13204,-0.20555968
isogroup10422,-0.213293296
isogroup33478,-0.193095557
isogroup35573,-0.407601083
isogroup03414,-0.206227024
isogroup05585,-0.611718269
isogroup04746,-0.419907984
isogroup16257,-0.192977867
isogroup21242,-0.270963928
isogroup04974,-0.184689379
isogroup03129,-0.222105187
isogroup16961,-0.18928707
isogroup25749,-0.28458253
isogroup01065,-0.33409067
isogroup01745,-0.202693759
isogroup02585,-0.185234406
isogroup06021,-0.216519638
isogroup02412,-0.295744961
isogroup12715,-0.201423247
isogroup00507,-0.263535557
isogroup15035,-0.19534805
isogroup34230,-0.365878197
isogroup03261,-0.187586054
isogroup22980,-0.239750431
isogroup01438,-0.37125828
isogroup06967,-0.288020397
isogroup19606,-0.267737741
isogroup24637,-0.194766013
isogroup20836,-0.182972626
isogroup04434,-0.250188408
isogroup32187,-0.183663741
isogroup17311,-0.589301383
isogroup05251,-0.657596706
isogroup25293,-0.657483725
isogroup29576,-0.220989288
isogroup31872,-0.244438187
isogroup28480,-0.184496193
isogroup37977,-0.677484697
isogroup15900,-0.210209851
isogroup05255,-0.67736827
isogroup00230,-0.667697164
isogroup36643,-0.667697164
isogroup20024,-0.667582269
isogroup01270,-0.183769355
isogroup18393,-0.218242142
isogroup25259,-0.221386046
isogroup29377,-0.197985554
isogroup38055,-0.273645372
isogroup16351,-0.181545594
isogroup36126,-0.181337206
isogroup32584,-0.188048164
isogroup15913,-0.18228881
isogroup11360,-0.681594384
isogroup13613,-0.681594384
isogroup30672,-0.210749969
isogroup28322,-0.181693541
isogroup05366,-0.18202086
isogroup03157,-0.670929438
isogroup25906,-0.670929438
isogroup25212,-0.348778468
isogroup09162,-0.345763955
isogroup30145,-0.263898699
isogroup15422,-0.180446252
isogroup09779,-0.299991452
isogroup00194,-0.179947982
isogroup14669,-0.507119993
isogroup28754,-0.19664168
isogroup36604,-0.206365896
isogroup20599,-0.185369659
isogroup07959,-0.180068312
isogroup26984,-0.196590648
isogroup10373,-0.288773898
isogroup04306,-0.190724784
isogroup09693,-0.216114115
isogroup17188,-0.206392722
isogroup00668,-0.179194478
isogroup06406,-0.23696335
isogroup05692,-0.807199358
isogroup08177,-0.807199358
isogroup10826,-0.807199358
isogroup18413,-0.807199358
isogroup26244,-0.807199358
isogroup04649,-0.179231924
isogroup07354,-0.807065407
isogroup10487,-0.807065407
isogroup12721,-0.807065407
isogroup13494,-0.807065407
isogroup18085,-0.807065407
isogroup19832,-0.807065407
isogroup36932,-0.807065407
isogroup03816,-0.199186365
isogroup17102,-0.22684753
isogroup00409,-0.215562722
isogroup16402,-0.182682923
isogroup00293,-0.180615452
isogroup11554,-0.191887579
isogroup00212,-0.17881161
isogroup06007,-0.252809831
isogroup12424,-0.19108591
isogroup33034,-0.30606986
isogroup28803,-0.2574203
isogroup27557,-0.18929563
isogroup06161,-0.181178997
isogroup11237,-0.178320171
isogroup06466,-0.798500706
isogroup14111,-0.798500706
isogroup18543,-0.798500706
isogroup21464,-0.798500706
isogroup24562,-0.798500706
isogroup30730,-0.798500706
isogroup13143,-0.245388795
isogroup05715,-0.250194144
isogroup02291,-0.179352353
isogroup16921,-0.17792214
isogroup00674,-0.217611322
isogroup15493,-0.181874333
isogroup03556,-0.21645591
isogroup09457,-0.178339253
isogroup09942,-0.215757805
isogroup09511,-0.179997274
isogroup00546,-0.254195325
isogroup25369,-0.179909358
isogroup09944,-0.238353588
isogroup37364,-0.18574509
isogroup09763,-0.184614536
isogroup04078,-0.187565415
isogroup02408,-0.323842289
isogroup36124,-0.177585627
isogroup32117,-0.176649917
isogroup23353,-0.240265074
isogroup03350,-0.35070721
isogroup02857,-0.260778447
isogroup10726,-0.212524909
isogroup09205,-0.177039279
isogroup27859,-0.19945548
isogroup13938,-0.218785244
isogroup02851,-0.184191529
isogroup00531,-0.176396982
isogroup20087,-0.233314423
isogroup17538,-0.18589268
isogroup20101,-0.183507248
isogroup16276,-0.176713424
isogroup36216,-0.211374957
isogroup21094,-0.560092675
isogroup07153,-0.175661465
isogroup04715,-0.498733723
isogroup05402,-0.196241632
isogroup22312,-0.489781332
isogroup28757,-0.49864296
isogroup01707,-0.421165251
isogroup20646,-0.254005403
isogroup00281,-0.411672925
isogroup19560,-0.194847122
isogroup00171,-0.175683494
isogroup11730,-0.238310539
isogroup21688,-0.176229471
isogroup13086,-0.174782602
isogroup18062,-0.197521485
isogroup22121,-0.191430782
isogroup06778,-0.349656648
isogroup12813,-0.208758451
isogroup24046,-0.186644705
isogroup20730,-0.22116591
isogroup07708,-0.296211995
isogroup27300,-0.217824702
isogroup21863,-0.210244247
isogroup34632,-0.256092435
isogroup23216,-0.183210081
isogroup04704,-0.225989835
isogroup11723,-0.227288393
isogroup04200,-0.240859324
isogroup36339,-0.552240665
isogroup17193,-0.272311634
isogroup09616,-0.336795667
isogroup14565,-0.26117511
isogroup03872,-0.201267622
isogroup23395,-0.58013999
isogroup30906,-0.183168289
isogroup16389,-0.318223177
isogroup06409,-0.187797584
isogroup12548,-0.192347371
isogroup02612,-0.188330092
isogroup27545,-0.348434957
isogroup29366,-0.177981208
isogroup00315,-0.176266355
isogroup19652,-0.336303865
isogroup15809,-0.563492809
isogroup13871,-0.492664327
isogroup09784,-0.176356404
isogroup36882,-0.496453125
isogroup01548,-0.177223048
isogroup34212,-0.172689973
isogroup00421,-0.310166145
isogroup00845,-0.589971734
isogroup00232,-0.210724635
isogroup09253,-0.176539111
isogroup26708,-0.191205587
isogroup37461,-0.172115455
isogroup07843,-0.213608185
isogroup05324,-0.312338331
isogroup23479,-0.176985465
isogroup07914,-0.381132402
isogroup18698,-0.173041723
isogroup07023,-0.176971984
isogroup05874,-0.258688317
isogroup15580,-0.178310655
isogroup16996,-0.17175603
isogroup17032,-0.297952777
isogroup07694,-0.181515348
isogroup09557,-0.17453378
isogroup25452,-0.207474758
isogroup10666,-0.34566584
isogroup21914,-0.175542539
isogroup24587,-0.17175032
isogroup11879,-0.227063047
isogroup07120,-0.174370692
isogroup01974,-0.171414435
isogroup02240,-0.172189414
isogroup06157,-0.173065465
isogroup13940,-0.171585693
isogroup18356,-0.539543159
isogroup08412,-0.197796118
isogroup04017,-0.600222889
isogroup07739,-0.17335313
isogroup28863,-0.19545309
isogroup29273,-0.405722484
isogroup13996,-0.460169706
isogroup14417,-0.283115825
isogroup27039,-0.24119098
isogroup11175,-0.255713813
isogroup03679,-0.395175606
isogroup20999,-0.452414595
isogroup13943,-0.171035301
isogroup14675,-0.304740533
isogroup00593,-0.20265856
isogroup03139,-0.246609324
isogroup31493,-0.170716081
isogroup05544,-0.169984693
isogroup12219,-0.173858765
isogroup04437,-0.264040773
isogroup09400,-0.174563754
isogroup13168,-0.45310083
isogroup10944,-0.315493094
isogroup06725,-0.427964194
isogroup17182,-0.402294175
isogroup05120,-0.176035847
isogroup28443,-0.427999408
isogroup15127,-0.203997531
isogroup14998,-0.170055152
isogroup07333,-0.179979056
isogroup24975,-0.251421361
isogroup19663,-0.504020565
isogroup02778,-0.517449603
isogroup01023,-0.172402326
isogroup29180,-0.517355049
isogroup31102,-0.259502059
isogroup31568,-0.168594066
isogroup09992,-0.732184916
isogroup25513,-0.170460817
isogroup39174,-0.300954591
isogroup24886,-0.168409527
isogroup26707,-0.180291037
isogroup00044,-0.198630122
isogroup03987,-0.220908912
isogroup23230,-0.185101271
isogroup08910,-0.170471227
isogroup06669,-0.167957231
isogroup12704,-0.355381789
isogroup11829,-0.206489181
isogroup13641,-0.302107918
isogroup23774,-0.16783002
isogroup15672,-0.222688296
isogroup23934,-0.173963926
isogroup27400,-0.193244285
isogroup36764,-0.171627975
isogroup16976,-0.190129994
isogroup23421,-0.358604879
isogroup17842,-0.367604887
isogroup05174,-0.166943817
isogroup01121,-0.167915062
isogroup07660,-0.192654771
isogroup15766,-0.176378236
isogroup09085,-0.198047721
isogroup09677,-0.169659605
isogroup00575,-0.19004956
isogroup01563,-0.302371173
isogroup01046,-0.192577412
isogroup01634,-0.168089308
isogroup17389,-0.440443541
isogroup23831,-0.166102249
isogroup12235,-0.290790327
isogroup26483,-0.235919815
isogroup21628,-0.236207992
isogroup32394,-0.166315538
isogroup24119,-0.175559115
isogroup01909,-0.539198643
isogroup08258,-0.208970025
isogroup14804,-0.167041125
isogroup14147,-0.183336692
isogroup13885,-0.21966166
isogroup05348,-0.311363182
isogroup06055,-0.173082444
isogroup00460,-0.168164269
isogroup38485,-0.357624471
isogroup05009,-0.165144853
isogroup01488,-0.174402413
isogroup02116,-0.165093749
isogroup06140,-0.211089104
isogroup01742,-0.174849998
isogroup32205,-0.173167575
isogroup21775,-0.212468687
isogroup28864,-0.246791279
isogroup09760,-0.168612784
isogroup12155,-0.502495998
isogroup24971,-0.310244317
isogroup11016,-0.199174545
isogroup11928,-0.212043799
isogroup10991,-0.165670368
isogroup05938,-0.187550169
isogroup01983,-0.214678534
isogroup35598,-0.25381457
isogroup00058,-0.18561175
isogroup35001,-0.204548043
isogroup20192,-0.178982113
isogroup11867,-0.331856106
isogroup17527,-0.226180549
isogroup06506,-0.168504538
isogroup05694,-0.164059035
isogroup09244,-0.325500925
isogroup06417,-0.197877658
isogroup28612,-0.225914692
isogroup24762,-0.256762375
isogroup02435,-0.221498078
isogroup00548,-0.220053452
isogroup00183,-0.301041337
isogroup05075,-0.171825406
isogroup17730,-0.169380842
isogroup11743,-0.24615783
isogroup01123,-0.167094
isogroup31741,-0.170166407
isogroup03758,-0.163878752
isogroup31057,-0.16995318
isogroup05545,-0.339651654
isogroup25210,-0.165988128
isogroup04382,-0.237229277
isogroup12412,-0.172097267
isogroup28506,-0.172082805
isogroup07127,-0.17061815
isogroup10972,-0.255231995
isogroup01490,-0.335573493
isogroup08152,-0.16302209
isogroup03033,-0.167577526
isogroup25883,-0.170631183
isogroup12273,-0.210225678
isogroup03700,-0.23533113
isogroup07300,-0.213033342
isogroup04734,-0.162635569
isogroup13658,-0.327274563
isogroup14236,-0.167413006
isogroup22108,-0.602041475
isogroup14180,-0.27405973
isogroup09508,-0.289256736
isogroup08351,-0.190652608
isogroup06605,-0.162191674
isogroup07386,-0.161339539
isogroup31738,-0.350745459
isogroup10365,-0.192952359
isogroup23983,-0.186806809
isogroup00781,-0.188493357
isogroup03488,-0.611021714
isogroup26268,-0.611021714
isogroup36961,-0.611021714
isogroup21856,-0.160842772
isogroup02084,-0.217164702
isogroup03025,-0.215186855
isogroup11459,-0.160958144
isogroup00713,-0.619897802
isogroup07853,-0.619897802
isogroup22854,-0.619897802
isogroup25543,-0.163802425
isogroup23756,-0.160780065
isogroup15343,-0.18231179
isogroup09166,-0.275613119
isogroup32597,-0.163209644
isogroup10984,-0.160757288
isogroup14784,-0.159736969
isogroup03209,-0.171027628
isogroup13230,-0.171467303
isogroup29079,-0.316402272
isogroup05665,-0.163412376
