gene,pval
isogroup10981,0.012243554
isogroup05655,0.009893713
isogroup04604,0.009653954
isogroup29423,0.009319985
isogroup12755,0.011837507
isogroup22096,0.009901607
isogroup04085,0.009551929
isogroup02543,0.009623193
isogroup14435,0.014850324
isogroup14195,0.015512084
isogroup11917,0.010187527
isogroup14456,0.009671702
isogroup03868,0.010437234
isogroup32164,0.019263657
isogroup20601,0.023659374
isogroup25101,0.01047453
isogroup23730,0.011567124
isogroup01547,0.025383435
isogroup12697,0.025383435
isogroup22257,0.025383435
isogroup19594,0.009752207
isogroup02136,0.010518049
isogroup14222,0.028493427
isogroup20935,0.011302663
isogroup14862,0.022174313
isogroup30944,0.022232708
isogroup11831,0.012311311
isogroup08604,0.029336158
isogroup11456,0.029336158
isogroup05958,0.031499792
isogroup31299,0.031499792
isogroup15779,0.02941291
isogroup16226,0.02941291
isogroup34263,0.02941291
isogroup01408,0.010327773
isogroup22068,0.010328399
isogroup05510,0.016535841
isogroup22693,0.011973858
isogroup28204,0.010322314
isogroup00072,0.016304396
isogroup12129,0.018227311
isogroup19564,0.017531629
isogroup24322,0.022831233
isogroup04408,0.010361356
isogroup08347,0.012311518
isogroup13693,0.010723286
isogroup13932,0.030521718
isogroup37192,0.030521718
isogroup22195,0.011608004
isogroup15661,0.030599523
isogroup08600,0.027440463
isogroup14077,0.010933008
isogroup11600,0.025617565
isogroup32035,0.025617565
isogroup06223,0.014855855
isogroup14187,0.010442895
isogroup25681,0.010919481
isogroup02355,0.010685266
isogroup08051,0.022848559
isogroup23908,0.012426887
isogroup20902,0.01569599
isogroup32647,0.011113565
isogroup14006,0.018950973
isogroup10084,0.017242623
isogroup10670,0.023689187
isogroup09371,0.0118585
isogroup00144,0.015436926
isogroup24652,0.03024833
isogroup21796,0.012737081
isogroup01887,0.024011375
isogroup13115,0.013693612
isogroup00983,0.0135602
isogroup32180,0.017745244
isogroup13595,0.011182382
isogroup20388,0.027435119
isogroup01980,0.011606781
isogroup06993,0.014199995
isogroup02929,0.027561731
isogroup03634,0.027722148
isogroup04972,0.011264209
isogroup36449,0.022213522
isogroup29214,0.026735012
isogroup12655,0.012358637
isogroup34233,0.018751149
isogroup04222,0.014512219
isogroup02261,0.016949668
isogroup28309,0.018791608
isogroup12253,0.023836891
isogroup30205,0.011745349
isogroup04237,0.015981843
isogroup12913,0.018539447
isogroup02959,0.015879894
isogroup08732,0.012590409
isogroup16655,0.018521126
isogroup33353,0.022305068
isogroup16601,0.011605277
isogroup16026,0.023551332
isogroup06495,0.026581407
isogroup00907,0.014024835
isogroup29812,0.011634904
isogroup29259,0.022104272
isogroup19327,0.023288991
isogroup07202,0.043077397
isogroup34227,0.022359645
isogroup31453,0.029465048
isogroup36940,0.016143678
isogroup17061,0.014883845
isogroup13736,0.014288187
isogroup00563,0.01514346
isogroup18175,0.012771951
isogroup34851,0.023059972
isogroup06774,0.015119727
isogroup21504,0.015811477
isogroup13871,0.0284547
isogroup15209,0.026682612
isogroup11021,0.01270277
isogroup38470,0.030282163
isogroup01240,0.02878003
isogroup16561,0.013044138
isogroup23934,0.012698921
isogroup25011,0.012570717
isogroup17243,0.019241381
isogroup26586,0.025454922
isogroup04911,0.030142869
isogroup10613,0.030142869
isogroup11499,0.030208303
isogroup28286,0.030208303
isogroup30821,0.030208303
isogroup15394,0.019278716
isogroup20709,0.012437388
isogroup02259,0.043019963
isogroup03516,0.043019963
isogroup11535,0.043019963
isogroup12532,0.043019963
isogroup25777,0.043019963
isogroup01895,0.043110869
isogroup10616,0.043110869
isogroup25360,0.043110869
isogroup29204,0.043110869
isogroup15325,0.032044493
isogroup08726,0.014747371
isogroup27760,0.02377816
isogroup22754,0.030168412
isogroup02825,0.014752871
isogroup10866,0.015917976
isogroup10746,0.014964838
isogroup10228,0.02449977
isogroup38454,0.017102961
isogroup22426,0.013096285
isogroup15001,0.013628258
isogroup19291,0.03208092
isogroup22801,0.03208092
isogroup03954,0.020923699
isogroup34774,0.013010591
isogroup13961,0.020982313
isogroup17746,0.023783429
isogroup07165,0.015801843
isogroup02141,0.022031092
isogroup24571,0.014597568
isogroup13057,0.014596937
isogroup07808,0.017229267
isogroup08636,0.018804949
isogroup11716,0.013786042
isogroup15486,0.014569388
isogroup15685,0.022721074
isogroup02305,0.013523191
isogroup06929,0.025536767
isogroup33727,0.013752157
isogroup06448,0.02324485
isogroup22567,0.018322953
isogroup27110,0.016181574
isogroup06985,0.024958311
isogroup06548,0.019385211
isogroup06573,0.023346468
isogroup03857,0.02157041
isogroup06365,0.036241282
isogroup12973,0.041696284
isogroup25278,0.041696284
isogroup03225,0.01627489
isogroup10798,0.02214028
isogroup03097,0.017462352
isogroup34618,0.015872792
isogroup29568,0.014104672
isogroup23195,0.014619072
isogroup31563,0.020283073
isogroup01051,0.02588903
isogroup24019,0.028538063
isogroup14890,0.023277302
isogroup23694,0.014281768
isogroup14911,0.01405517
isogroup05996,0.022040795
isogroup02444,0.017423413
isogroup02056,0.014709641
isogroup17551,0.01825484
isogroup03211,0.014228844
isogroup33616,0.017456258
isogroup24908,0.014605102
isogroup28047,0.014439559
isogroup16359,0.034707638
isogroup25250,0.019774905
isogroup14185,0.039031988
isogroup14108,0.023525542
isogroup02008,0.018742792
isogroup00986,0.016005347
isogroup32615,0.023800311
isogroup01099,0.015726962
isogroup12216,0.028400016
isogroup24267,0.036936009
isogroup37605,0.02616817
isogroup28308,0.015840107
isogroup06952,0.015889248
isogroup04382,0.020873238
isogroup28764,0.015168265
isogroup09604,0.015180084
isogroup02430,0.015488099
isogroup29937,0.015267746
isogroup00969,0.023511251
isogroup07085,0.018549078
isogroup11828,0.015896925
isogroup23252,0.015462107
isogroup13221,0.03945179
isogroup21497,0.016649419
isogroup32386,0.015709802
isogroup03941,0.017188957
isogroup09684,0.043773201
isogroup28891,0.043773201
isogroup27169,0.015702874
isogroup09111,0.043849606
isogroup23749,0.017901696
isogroup27950,0.021152291
isogroup29735,0.019947057
isogroup01101,0.016906567
isogroup01594,0.023428087
isogroup03289,0.015884855
isogroup01447,0.017529763
isogroup09693,0.018452856
isogroup22913,0.015808007
isogroup13257,0.018471775
isogroup17870,0.017372024
isogroup12948,0.016506794
isogroup09241,0.045268958
isogroup27507,0.045268958
isogroup34725,0.02082561
isogroup33856,0.018290944
isogroup02477,0.016304494
isogroup13804,0.026021631
isogroup02183,0.019617385
isogroup05810,0.031535114
isogroup06900,0.029571645
isogroup08865,0.016450438
isogroup23318,0.026849581
isogroup03087,0.024280374
isogroup01854,0.03838888
isogroup00262,0.04269059
isogroup23119,0.04269059
isogroup27445,0.017869876
isogroup16097,0.018760298
isogroup08217,0.034231682
isogroup17249,0.018089586
isogroup03349,0.01726956
isogroup23348,0.022521013
isogroup03758,0.016960921
isogroup24105,0.018335527
isogroup03616,0.03520833
isogroup14199,0.018588742
isogroup00544,0.017629192
isogroup12509,0.017365075
isogroup05369,0.018177099
isogroup38495,0.019390995
isogroup22172,0.029161615
isogroup17604,0.020045878
isogroup08476,0.017440747
isogroup10366,0.020781281
isogroup08285,0.017650357
isogroup11914,0.024824732
isogroup13368,0.019089544
isogroup03875,0.021638471
isogroup38668,0.030722555
isogroup22104,0.017687029
isogroup07739,0.017838074
isogroup33155,0.020029573
isogroup18452,0.05151784
isogroup26673,0.018408081
isogroup07463,0.017911652
isogroup13589,0.027639153
isogroup03555,0.033165493
isogroup28279,0.02118267
isogroup30588,0.031531808
isogroup01239,0.052570677
isogroup14525,0.052570677
isogroup35107,0.052570677
isogroup25861,0.019578776
isogroup35729,0.044831075
isogroup04331,0.022380389
isogroup20664,0.01970307
isogroup02694,0.022827884
isogroup38763,0.044426096
isogroup01359,0.020215769
isogroup07264,0.032972005
isogroup25257,0.054051627
isogroup10911,0.024203235
isogroup01755,0.018484713
isogroup24189,0.019019316
isogroup13848,0.018544955
isogroup24444,0.019081375
isogroup27381,0.021183786
isogroup12996,0.022193617
isogroup07094,0.042601474
isogroup15257,0.023831109
isogroup02781,0.018814979
isogroup14280,0.029596101
isogroup07775,0.025873507
isogroup22074,0.031777853
isogroup11124,0.025373485
isogroup00478,0.01864217
isogroup00585,0.021390214
isogroup26900,0.043303026
isogroup05148,0.03963697
isogroup32868,0.027845006
isogroup31550,0.043366602
isogroup01441,0.039207898
isogroup24713,0.019024453
isogroup06458,0.02048805
isogroup08909,0.021754421
isogroup05651,0.030093442
isogroup11669,0.019131572
isogroup08609,0.062150579
isogroup18174,0.062150579
isogroup29245,0.024843866
isogroup12958,0.062241436
isogroup22109,0.062241436
isogroup24258,0.062241436
isogroup26153,0.062241436
isogroup34988,0.062241436
isogroup33565,0.0204028
isogroup14963,0.024334197
isogroup11740,0.038170541
isogroup14470,0.019807114
isogroup20435,0.020900683
isogroup32084,0.03692727
isogroup22705,0.019342523
isogroup10565,0.045292753
isogroup06759,0.022602683
isogroup35482,0.044112275
isogroup05561,0.026394717
isogroup00311,0.024264485
isogroup02882,0.024627386
isogroup21501,0.022580214
isogroup22909,0.032213889
isogroup03747,0.042047605
isogroup13203,0.022165145
isogroup06050,0.020408293
isogroup23260,0.019622063
isogroup11721,0.025074446
isogroup14064,0.022575138
isogroup26697,0.019788452
isogroup14300,0.041464683
isogroup13818,0.043918477
isogroup18256,0.02037427
isogroup02439,0.032903545
isogroup06318,0.042531796
isogroup20754,0.030729471
isogroup08627,0.047710334
isogroup15185,0.046519613
isogroup06037,0.019795051
isogroup23766,0.030571334
isogroup02999,0.025680015
isogroup02246,0.021844699
isogroup00673,0.042751297
isogroup09626,0.026472398
isogroup24122,0.021285738
isogroup20655,0.035539561
isogroup04766,0.02096929
isogroup07168,0.034558723
isogroup01735,0.06253819
isogroup06244,0.06253819
isogroup17195,0.06253819
isogroup16073,0.020610521
isogroup10693,0.021862047
isogroup06668,0.020957297
isogroup02832,0.022363496
isogroup33922,0.051356993
isogroup03256,0.037749312
isogroup04126,0.031429947
isogroup25925,0.027428332
isogroup14967,0.069930444
isogroup04659,0.021151002
isogroup19361,0.070025669
isogroup31196,0.070025669
isogroup35609,0.037552722
isogroup04714,0.021478342
isogroup11809,0.05695517
isogroup24753,0.024380525
isogroup07391,0.057032836
isogroup15896,0.057032836
isogroup08220,0.023069475
isogroup01876,0.021360255
isogroup07701,0.021896205
isogroup02710,0.022428844
isogroup19608,0.023371177
isogroup00359,0.024709094
isogroup15797,0.023957939
isogroup04506,0.022520253
isogroup10989,0.022873667
isogroup03224,0.021236675
isogroup26094,0.038257854
isogroup16136,0.0215985
isogroup24203,0.035324561
isogroup00015,0.038351479
isogroup36559,0.025768448
isogroup06595,0.026456176
isogroup29379,0.031652873
isogroup08975,0.059744313
isogroup02049,0.021625618
isogroup07361,0.026289296
isogroup07782,0.08266124
isogroup00762,0.021715056
isogroup25348,0.037967208
isogroup34056,0.056087999
isogroup26924,0.035582681
isogroup08561,0.023360046
isogroup17539,0.029849351
isogroup02098,0.029853451
isogroup19363,0.035463844
isogroup01372,0.037485362
isogroup03343,0.049252253
isogroup37070,0.043452117
isogroup24724,0.022220567
isogroup12528,0.030979528
isogroup22605,0.053067076
isogroup03742,0.036632144
isogroup01801,0.021866259
isogroup04805,0.022497412
isogroup32763,0.031499898
isogroup08189,0.023598269
isogroup00826,0.024787911
isogroup23282,0.037625492
isogroup13922,0.026373738
isogroup16327,0.054337848
isogroup04370,0.054406971
isogroup18729,0.060147657
isogroup03786,0.032540423
isogroup22438,0.026302043
isogroup30955,0.047541832
isogroup07636,0.029562385
isogroup11833,0.040566605
isogroup10558,0.026838981
isogroup01762,0.028246043
isogroup11645,0.03217918
isogroup27586,0.023033857
isogroup03929,0.035940659
isogroup07069,0.022799497
isogroup08670,0.030119301
isogroup34936,0.026354661
isogroup04383,0.04865302
isogroup23606,0.054769767
isogroup03893,0.023443643
isogroup34528,0.023533642
isogroup02204,0.023043525
isogroup06702,0.023054446
isogroup05776,0.039446232
isogroup15804,0.055514503
isogroup01035,0.02318988
isogroup26110,0.024408654
isogroup31776,0.023672228
isogroup13290,0.024387088
isogroup03536,0.045228692
isogroup04290,0.02424257
isogroup01745,0.025631784
isogroup33858,0.023493907
isogroup08606,0.039999218
isogroup21096,0.024214775
isogroup04748,0.053629309
isogroup33792,0.059947738
isogroup08401,0.023608974
isogroup28467,0.023629309
isogroup09423,0.023793361
isogroup35978,0.023797838
isogroup17122,0.040336722
isogroup04209,0.042024107
isogroup00560,0.024328679
isogroup27411,0.063173713
isogroup14812,0.027527461
isogroup09479,0.024869345
isogroup17034,0.046467479
isogroup00461,0.024158456
isogroup30979,0.035516353
isogroup05399,0.033418036
isogroup29380,0.024647469
isogroup34668,0.041333821
isogroup06152,0.078856799
isogroup28862,0.062653636
isogroup01433,0.078950341
isogroup12336,0.078950341
isogroup20122,0.078950341
isogroup21213,0.078950341
isogroup18077,0.06327057
isogroup37315,0.06327057
isogroup32381,0.053978022
isogroup18093,0.025160387
isogroup13215,0.042980364
isogroup05430,0.044961644
isogroup02422,0.02512041
isogroup07056,0.068518798
isogroup08380,0.068518798
isogroup23029,0.068518798
isogroup14321,0.067663006
isogroup02703,0.024936026
isogroup15333,0.025731206
isogroup36051,0.028312076
isogroup32341,0.032964175
isogroup25802,0.027613568
isogroup23400,0.02728248
isogroup03835,0.025356326
isogroup08649,0.028725551
isogroup08314,0.030293331
isogroup03273,0.036359237
isogroup02986,0.080624129
isogroup10812,0.029174142
isogroup12569,0.046703195
isogroup09779,0.039038795
isogroup31495,0.027413568
isogroup03838,0.044066245
isogroup00374,0.053252571
isogroup00645,0.034616398
isogroup06369,0.025406458
isogroup11120,0.071458794
isogroup04608,0.038154394
isogroup31290,0.025638078
isogroup07424,0.071539959
isogroup04017,0.073183355
isogroup27728,0.031766824
isogroup02704,0.075935384
isogroup23704,0.026358248
isogroup09622,0.026365402
isogroup00377,0.025746418
isogroup22571,0.063644686
isogroup16616,0.026707268
isogroup08445,0.03079226
isogroup08876,0.025926696
isogroup27406,0.027297453
isogroup24856,0.030406019
isogroup10991,0.02613383
isogroup02021,0.026031425
isogroup30439,0.066444595
isogroup33080,0.066444595
isogroup05703,0.026723202
isogroup22510,0.036574676
isogroup00731,0.034098378
isogroup05768,0.062851204
isogroup25073,0.026572937
isogroup07594,0.036921201
isogroup07316,0.029627612
isogroup20306,0.067534887
isogroup36010,0.039418832
isogroup17065,0.031777955
isogroup24325,0.027187111
isogroup32247,0.030331406
isogroup15755,0.035767707
isogroup20443,0.027832043
isogroup08675,0.033708707
isogroup03480,0.040124212
isogroup27708,0.056563829
isogroup00289,0.02691472
isogroup11238,0.072822515
isogroup28983,0.072822515
isogroup22940,0.042859704
isogroup28652,0.026831048
isogroup27167,0.027438486
isogroup31480,0.050786412
isogroup01003,0.027114504
isogroup00955,0.047002107
isogroup25402,0.034422678
isogroup11643,0.039414772
isogroup11098,0.033989011
isogroup19119,0.086074496
isogroup26681,0.086074496
isogroup00573,0.052177768
isogroup05577,0.027848895
isogroup14588,0.076337641
isogroup20632,0.027778665
isogroup00970,0.030027066
isogroup03528,0.052863487
isogroup09893,0.039384881
isogroup24158,0.027353404
isogroup28394,0.049549365
isogroup06427,0.029252047
isogroup31482,0.02742596
isogroup13771,0.028476633
isogroup05710,0.09022325
isogroup18945,0.09022325
isogroup32633,0.09022325
isogroup30011,0.049322569
isogroup08331,0.078281725
isogroup15511,0.041956671
isogroup10242,0.03832455
isogroup09530,0.027765429
isogroup08195,0.033741032
isogroup32660,0.049111441
isogroup33125,0.028200831
isogroup03631,0.028253777
isogroup17072,0.027698577
isogroup06313,0.079463329
isogroup08367,0.078079087
isogroup24078,0.078079087
isogroup12928,0.039767264
isogroup00816,0.050173311
isogroup14777,0.069645641
isogroup02960,0.038666953
isogroup14046,0.027956312
isogroup13781,0.096246538
isogroup02387,0.028689549
isogroup21735,0.032462295
isogroup21413,0.081460896
isogroup09454,0.028766162
isogroup22652,0.035776166
isogroup04875,0.081545053
isogroup37602,0.081545053
isogroup07175,0.038029462
isogroup19070,0.071186104
isogroup02366,0.072717079
isogroup05172,0.047749255
isogroup10522,0.028411476
isogroup02364,0.028343776
isogroup13843,0.029481202
isogroup15466,0.029585039
isogroup03226,0.052229257
isogroup08357,0.029100692
isogroup23622,0.05194198
isogroup13626,0.049133949
isogroup09178,0.029823945
isogroup05974,0.050585705
isogroup18940,0.039120291
isogroup15872,0.029494257
isogroup21510,0.084278028
isogroup03840,0.028841461
isogroup14706,0.044372842
isogroup33148,0.049859307
isogroup04430,0.033271985
isogroup23946,0.075390602
isogroup08057,0.036290238
isogroup25053,0.114738978
isogroup04688,0.032247082
isogroup03422,0.09230207
isogroup06520,0.09230207
isogroup36530,0.07408129
isogroup11890,0.039482352
isogroup07493,0.02904927
isogroup07513,0.076534472
isogroup06437,0.030172222
isogroup17655,0.075405328
isogroup04462,0.042850724
isogroup00894,0.048548911
isogroup06883,0.069870308
isogroup03587,0.032551637
isogroup05909,0.031790603
isogroup16844,0.030342739
isogroup06382,0.032825065
isogroup12985,0.032121271
isogroup19732,0.03003847
isogroup01726,0.07810939
isogroup33962,0.07810939
isogroup04007,0.033934889
isogroup20366,0.030337211
isogroup17940,0.037783475
isogroup15874,0.090705486
isogroup19126,0.090705486
isogroup24904,0.030689868
isogroup02884,0.032140946
isogroup03245,0.03950213
isogroup08244,0.033472877
isogroup15657,0.034302846
isogroup32067,0.056763975
isogroup14849,0.072867048
isogroup16732,0.029662848
isogroup16018,0.02979831
isogroup06493,0.032928362
isogroup04975,0.054848995
isogroup12105,0.035711398
isogroup13072,0.066149328
isogroup03541,0.091071012
isogroup09861,0.091071012
isogroup13111,0.091071012
isogroup15807,0.091071012
isogroup18578,0.055572276
isogroup14658,0.030532455
isogroup33082,0.037446192
isogroup04131,0.063505259
isogroup04619,0.092510971
isogroup01744,0.030746907
isogroup38537,0.046286472
isogroup20976,0.063387102
isogroup06797,0.031653762
isogroup23501,0.030677002
isogroup34646,0.050450639
isogroup35650,0.035405637
isogroup00211,0.034396948
isogroup09440,0.1121812
isogroup21919,0.1121812
isogroup23329,0.1121812
isogroup33845,0.1121812
isogroup09001,0.030463991
isogroup23724,0.031158625
isogroup14788,0.030628293
isogroup01160,0.116266012
isogroup10404,0.116266012
isogroup00502,0.082938815
isogroup14616,0.042090913
isogroup05488,0.096023346
isogroup05850,0.096023346
isogroup28186,0.096023346
isogroup05897,0.030724826
isogroup03119,0.038286633
isogroup15341,0.096576615
isogroup07091,0.122250454
isogroup15454,0.122250454
isogroup24721,0.122250454
isogroup13979,0.030837495
isogroup25807,0.103221333
isogroup07313,0.098125966
isogroup08665,0.098125966
isogroup11358,0.098125966
isogroup11494,0.098125966
isogroup13740,0.098125966
isogroup17492,0.098125966
isogroup26551,0.098125966
isogroup04842,0.103321587
isogroup06355,0.103321587
isogroup22396,0.084484624
isogroup11276,0.085256523
isogroup09117,0.06914736
isogroup21092,0.057032302
isogroup03948,0.036931366
isogroup04589,0.039067261
isogroup05851,0.032190369
isogroup02269,0.031664639
isogroup35377,0.036824153
isogroup01843,0.044354292
isogroup05552,0.070263775
isogroup01209,0.032444084
isogroup24370,0.036042135
isogroup12381,0.039726247
isogroup24016,0.031383196
isogroup26596,0.046344042
isogroup13564,0.032041756
isogroup03220,0.061900717
isogroup12457,0.031567685
isogroup05796,0.088060895
isogroup11648,0.088060895
isogroup30810,0.088060895
isogroup27878,0.045721568
isogroup07059,0.041902596
isogroup00874,0.103007379
isogroup04000,0.103007379
isogroup07982,0.103007379
isogroup02759,0.055537964
isogroup32925,0.087460524
isogroup05077,0.045784015
isogroup08761,0.035204785
isogroup36422,0.071995955
isogroup11755,0.091418516
isogroup16214,0.091418516
isogroup10820,0.089925286
isogroup34784,0.089925286
isogroup38259,0.089925286
isogroup00339,0.047313226
isogroup04321,0.109525981
isogroup06343,0.109525981
isogroup11316,0.109525981
isogroup20127,0.109525981
isogroup33736,0.109525981
isogroup06176,0.037604111
isogroup13474,0.038510093
isogroup22007,0.035021468
isogroup19499,0.081737338
isogroup20522,0.032289551
isogroup05893,0.055905787
isogroup02534,0.03440188
isogroup38316,0.037626178
isogroup20178,0.043827598
isogroup06831,0.032318735
isogroup04177,0.040465827
isogroup18007,0.051648131
isogroup00551,0.057541641
isogroup08911,0.040255899
isogroup04695,0.032941082
isogroup11297,0.034059181
isogroup29419,0.035444655
isogroup04976,0.039792602
isogroup05112,0.0440183
isogroup00908,0.052052133
isogroup35770,0.038295787
isogroup03932,0.033376624
isogroup01540,0.044491959
isogroup14769,0.097335087
isogroup37805,0.097335087
isogroup11858,0.03335042
isogroup06874,0.040831573
isogroup17023,0.035009045
isogroup16511,0.040559231
isogroup34024,0.035625075
isogroup25760,0.063519106
isogroup27686,0.033085793
isogroup09435,0.034239817
isogroup32728,0.059428752
isogroup13743,0.049659176
isogroup01173,0.077005388
isogroup24416,0.088157627
isogroup29624,0.085987435
isogroup11055,0.036249194
isogroup30160,0.044903318
isogroup02134,0.036347639
isogroup05657,0.047422946
isogroup19412,0.035324605
isogroup13218,0.038494582
isogroup02722,0.035563954
isogroup02610,0.137446439
isogroup10958,0.058859921
isogroup21886,0.060675136
isogroup06927,0.052441452
isogroup02362,0.167483135
isogroup02521,0.167483135
isogroup03839,0.167483135
isogroup04079,0.167483135
isogroup04243,0.167483135
isogroup05628,0.167483135
isogroup06937,0.167483135
isogroup07081,0.167483135
isogroup09342,0.167483135
isogroup09381,0.167483135
isogroup11611,0.167483135
isogroup14951,0.167483135
isogroup15665,0.167483135
isogroup15752,0.167483135
isogroup15790,0.167483135
isogroup18652,0.167483135
isogroup18827,0.167483135
isogroup20500,0.167483135
isogroup22649,0.167483135
isogroup24170,0.167483135
isogroup27052,0.167483135
isogroup30424,0.167483135
isogroup31990,0.167483135
isogroup37261,0.167483135
isogroup37761,0.167483135
isogroup02195,0.120230976
isogroup06234,0.120230976
isogroup14307,0.120230976
isogroup25315,0.120230976
isogroup28271,0.120230976
isogroup22666,0.03569343
isogroup02112,0.162088254
isogroup02848,0.162088254
isogroup03939,0.162088254
isogroup03990,0.162088254
isogroup07269,0.162088254
isogroup11076,0.162088254
isogroup11688,0.162088254
isogroup13363,0.162088254
isogroup13951,0.162088254
isogroup15746,0.162088254
isogroup17290,0.162088254
isogroup17548,0.162088254
isogroup18797,0.162088254
isogroup19534,0.162088254
isogroup20389,0.162088254
isogroup23888,0.162088254
isogroup26375,0.162088254
isogroup30080,0.162088254
isogroup30342,0.162088254
isogroup32910,0.162088254
isogroup34130,0.162088254
isogroup34953,0.162088254
isogroup35930,0.162088254
isogroup36077,0.162088254
isogroup37088,0.162088254
isogroup37357,0.162088254
isogroup38788,0.162088254
isogroup05501,0.089160766
isogroup15299,0.06195788
isogroup00923,0.158445585
isogroup06078,0.158445585
isogroup06688,0.158445585
isogroup09405,0.158445585
isogroup13446,0.158445585
isogroup20338,0.158445585
isogroup21247,0.158445585
isogroup25782,0.158445585
isogroup29794,0.158445585
isogroup30249,0.158445585
isogroup30686,0.158445585
isogroup30885,0.158445585
isogroup37031,0.158445585
isogroup00219,0.123213326
isogroup04813,0.123213326
isogroup04859,0.123213326
isogroup09962,0.123213326
isogroup13998,0.123213326
isogroup15150,0.123213326
isogroup16386,0.123213326
isogroup17587,0.123213326
isogroup28839,0.123213326
isogroup29384,0.123213326
isogroup21825,0.039074147
isogroup04745,0.034180975
isogroup05755,0.125427781
isogroup13575,0.125427781
isogroup18829,0.125427781
isogroup19392,0.125427781
isogroup32108,0.125427781
isogroup33296,0.125427781
isogroup33834,0.125427781
isogroup35813,0.125427781
isogroup23855,0.075249056
isogroup00961,0.05689103
isogroup27261,0.077863385
isogroup15621,0.039945663
isogroup27374,0.067264074
isogroup03517,0.075067987
isogroup10869,0.038617649
isogroup10760,0.057627199
isogroup08015,0.050240315
isogroup16122,0.105356026
isogroup16296,0.034553174
isogroup17685,0.085626466
isogroup20099,0.085626466
isogroup01096,0.126589664
isogroup14687,0.126589664
isogroup24075,0.034656516
isogroup06105,0.039968604
isogroup13711,0.105919603
isogroup04136,0.098139843
isogroup02316,0.037020626
isogroup09545,0.131023858
isogroup10778,0.131023858
isogroup16277,0.131023858
isogroup16686,0.131023858
isogroup19517,0.131023858
isogroup22841,0.131023858
isogroup26640,0.131023858
isogroup28325,0.131023858
isogroup29469,0.131023858
isogroup17191,0.034765813
isogroup24771,0.063049581
isogroup07327,0.083628716
isogroup18999,0.109140934
isogroup21753,0.109140934
isogroup01326,0.050720634
isogroup07320,0.137510295
isogroup10042,0.137510295
isogroup15239,0.137510295
isogroup17234,0.137510295
isogroup28385,0.137510295
isogroup31530,0.137510295
isogroup35696,0.137510295
isogroup00836,0.040348844
isogroup24839,0.046521755
isogroup25904,0.069308969
isogroup11110,0.109733556
isogroup33720,0.109733556
isogroup16273,0.068924917
isogroup07058,0.05739492
isogroup38782,0.03511599
isogroup08210,0.080180023
isogroup05346,0.111407015
isogroup24535,0.111407015
isogroup25432,0.111407015
isogroup27126,0.111407015
isogroup34051,0.111407015
isogroup12165,0.039956842
isogroup27495,0.047519801
isogroup09725,0.065773937
isogroup03639,0.042036173
isogroup00651,0.04480853
isogroup07388,0.044258155
isogroup13420,0.057898709
isogroup06040,0.03726426
isogroup10152,0.100971509
isogroup24324,0.035715262
isogroup04268,0.047952057
isogroup34341,0.038806523
isogroup11505,0.035762202
isogroup03093,0.036717582
isogroup16041,0.07212059
isogroup20519,0.039022495
isogroup12372,0.0403015
isogroup34867,0.039728566
isogroup20703,0.046386533
isogroup05214,0.048211679
isogroup07220,0.040275401
isogroup20832,0.036192476
isogroup07494,0.040532678
isogroup25115,0.069220677
isogroup03594,0.036783105
isogroup07417,0.046040106
isogroup34512,0.037458891
isogroup21868,0.037805061
isogroup07207,0.037887333
isogroup02996,0.042458084
isogroup11472,0.038755185
isogroup14942,0.058341646
isogroup13671,0.040122531
isogroup06871,0.124771666
isogroup11050,0.036630439
isogroup26204,0.070505216
isogroup12003,0.041947445
isogroup19426,0.039579768
isogroup23732,0.068913703
isogroup14789,0.148454176
isogroup18984,0.042788346
isogroup14625,0.060645815
isogroup21909,0.04104498
isogroup25775,0.038079236
isogroup12357,0.037172298
isogroup09554,0.041125423
isogroup10977,0.064410849
isogroup10823,0.045530469
isogroup04802,0.126130547
isogroup17428,0.126130547
isogroup12119,0.039948551
isogroup24420,0.063399183
isogroup22578,0.038957013
isogroup09798,0.083226684
isogroup03814,0.110320058
isogroup34102,0.110320058
isogroup12233,0.049678845
isogroup11224,0.069056959
isogroup17010,0.047712285
isogroup23161,0.038886948
isogroup32618,0.037700792
isogroup07719,0.060854397
isogroup34293,0.097133029
isogroup16836,0.039152893
isogroup13731,0.076030481
isogroup28741,0.040024775
isogroup04687,0.037952111
isogroup25475,0.040820392
isogroup24619,0.054181128
isogroup13603,0.068392179
isogroup28319,0.038016137
isogroup14385,0.046168476
isogroup07516,0.04917305
isogroup22339,0.045919679
isogroup35835,0.077945238
isogroup00257,0.056593917
isogroup02475,0.038630529
isogroup20003,0.042947131
isogroup23810,0.041182009
isogroup21486,0.054767871
isogroup08451,0.135001655
isogroup11247,0.135001655
isogroup12087,0.135001655
isogroup12675,0.135001655
isogroup13632,0.135001655
isogroup03218,0.185904657
isogroup04105,0.185904657
isogroup05140,0.185904657
isogroup05269,0.185904657
isogroup05591,0.185904657
isogroup05772,0.185904657
isogroup05872,0.185904657
isogroup07558,0.185904657
isogroup09224,0.185904657
isogroup09277,0.185904657
isogroup10997,0.185904657
isogroup12702,0.185904657
isogroup19093,0.185904657
isogroup20218,0.185904657
isogroup21005,0.185904657
isogroup22395,0.185904657
isogroup22506,0.185904657
isogroup22679,0.185904657
isogroup23561,0.185904657
isogroup26941,0.185904657
isogroup27826,0.185904657
isogroup29249,0.185904657
